user,gesture,iteration,x,y,z
4,16,12,"[-3.217807, -3.830723, -3.524265, -3.064578, -1.225831, 2.451663, 0.459687, 4.596867, 3.677494, 4.750096, 6.282385, 7.814674, 11.798626, 13.637373, 10.419566, 6.895301, 5.056554, 4.903325, 4.903325, 4.903325, 4.596867]","[-0.306458, -0.306458, -1.685518, -6.282385, -6.742072, 0.306458, 7.967903, 9.653421, 7.814674, -2.298434, -10.879252, -9.80665, -6.895301, 0.306458, 1.225831, -1.072602, -1.838747, -2.451663, -2.145205, -2.911349, -2.911349]","[9.346964, 9.500193, 10.266337, 8.274362, 6.129157, 5.209783, 5.056554, 8.734048, 9.80665, 8.734048, 6.435614, 7.661446, 8.734048, 10.266337, 6.895301, 5.516241, 6.742072, 8.274362, 8.887277, 9.040505, 8.734048]"
4,16,13,"[-2.298434, -1.838747, -3.677494, -4.137181, -2.911349, -1.072602, 1.685518, 4.443638, 5.056554, 7.04853, 5.822699, 5.822699, 8.274362, 11.798626, 12.871228, 9.653421, 7.04853, 6.129157, 5.209783, 5.66947, 5.975927]","[1.072602, 0.612916, 0.766145, -3.830723, -5.975927, -2.604892, 1.532289, 8.887277, 10.726024, 1.991976, -7.04853, -10.726024, -9.040505, -5.209783, -1.991976, 0.612916, -0.919373, -3.371036, -2.298434, -2.604892, -3.064578]","[9.193734, 9.80665, 10.419566, 9.346964, 8.121132, 5.363012, 5.516241, 5.975927, 8.42759, 8.887277, 8.887277, 8.580819, 8.580819, 7.814674, 6.588843, 5.66947, 5.66947, 6.895301, 8.121132, 7.508216, 8.734048]"
4,16,14,"[-2.298434, -1.991976, -2.145205, -2.604892, -1.991976, -2.145205, 1.37906, 1.37906, 4.596867, 3.371036, 4.137181, 5.056554, 6.129157, 10.266337, 11.492168, 8.580819, 6.895301, 6.282385, 5.822699, 5.822699, 5.822699, 6.282385, 5.975927, 5.975927, 5.822699, 6.129157, 5.975927, 5.975927, 5.66947, 6.129157, 5.975927, 6.129157, 5.822699, 6.282385, 5.975927]","[0.306458, 0.0, 0.612916, -2.145205, -8.42759, -7.508216, -4.443638, 4.903325, 9.653421, 6.129157, -1.37906, -10.266337, -10.266337, -6.282385, 0.153229, 1.37906, -1.838747, -3.524265, -1.532289, -2.75812, -2.75812, -3.217807, -3.217807, -3.064578, -3.064578, -3.064578, -3.064578, -3.064578, -2.911349, -2.604892, -2.298434, -2.145205, -2.145205, -2.298434, -2.145205]","[9.653421, 9.80665, 10.572795, 9.653421, 6.588843, 5.209783, 4.750096, 7.201759, 9.040505, 8.734048, 9.500193, 8.580819, 9.346964, 8.42759, 8.887277, 7.661446, 7.201759, 6.129157, 7.04853, 8.121132, 7.661446, 7.354988, 7.508216, 7.967903, 7.661446, 7.967903, 7.814674, 7.661446, 7.661446, 7.508216, 8.274362, 7.661446, 8.121132, 8.121132, 7.661446]"
4,16,15,"[-2.145205, -2.145205, -2.604892, -2.451663, -0.766145, -0.459687, 1.225831, 4.137181, 4.443638, 4.596867, 5.056554, 7.354988, 11.032481, 11.951855, 5.516241, 8.734048, 6.282385, 6.282385, 6.435614, 6.129157, 6.742072, 6.588843, 5.975927]","[0.919373, 0.459687, -0.306458, -5.66947, -5.975927, -2.451663, 3.064578, 12.258313, 5.975927, -6.742072, -12.564771, -9.193734, -4.137181, 1.072602, 1.991976, -0.153229, -3.371036, -3.064578, -2.75812, -2.604892, -1.991976, -3.064578, -2.604892]","[9.80665, 9.959879, 10.419566, 9.653421, 6.588843, 3.371036, 4.137181, 8.734048, 10.726024, 8.887277, 9.040505, 9.040505, 8.887277, 6.895301, 5.363012, 6.435614, 7.354988, 7.201759, 7.354988, 7.201759, 8.580819, 8.121132, 7.508216]"
4,16,16,"[-2.451663, -1.685518, -1.838747, -2.604892, -2.75812, -1.991976, -1.072602, 1.532289, 3.064578, 3.524265, 2.604892, 2.911349, 3.677494, 5.66947, 9.959879, 11.492168, 9.500193, 6.588843, 7.04853, 5.209783, 5.975927, 5.822699, 5.975927, 5.975927, 5.66947]","[1.225831, 1.225831, 2.298434, -0.153229, -5.363012, -8.734048, -7.814674, -0.612916, 8.121132, 8.580819, 5.056554, -2.451663, -10.113108, -10.266337, -6.435614, -1.685518, 0.153229, -1.532289, -4.750096, -2.75812, -3.830723, -3.371036, -3.217807, -3.217807, -3.524265]","[9.346964, 9.959879, 10.419566, 10.266337, 8.580819, 7.814674, 6.435614, 6.129157, 7.967903, 8.42759, 8.734048, 8.274362, 9.193734, 9.346964, 9.193734, 9.040505, 7.354988, 6.742072, 7.661446, 7.04853, 7.201759, 7.508216, 7.508216, 8.734048, 7.508216]"
4,16,17,"[-3.064578, -2.75812, -3.830723, -3.677494, -1.685518, 2.911349, 4.443638, 2.298434, 1.532289, 3.064578, 3.524265, 9.040505, 13.024457, 11.951855, 7.354988, 5.363012, 5.363012, 4.750096, 4.443638, 5.516241]","[0.153229, 0.612916, 0.0, -4.137181, -8.42759, 0.459687, 10.266337, 14.250289, 5.209783, -9.346964, -10.726024, -8.42759, -3.217807, 1.838747, 0.459687, -2.145205, -3.064578, -7.201759, -3.983952, -3.064578]","[8.887277, 9.80665, 10.419566, 8.734048, 7.04853, 5.66947, 5.056554, 5.516241, 6.435614, 9.959879, 8.887277, 10.113108, 11.18571, 8.887277, 6.588843, 6.895301, 7.354988, 8.42759, 7.967903, 7.508216]"
4,16,18,"[-3.217807, -3.371036, -3.371036, -3.217807, -2.298434, -0.612916, 0.306458, 2.604892, 4.750096, 4.903325, 4.596867, 4.137181, 5.209783, 9.80665, 12.564771, 12.258313, 8.42759, 5.975927, 5.363012, 4.903325, 5.363012, 5.363012]","[-0.459687, -0.306458, 0.459687, -3.677494, -7.967903, -5.056554, 0.0, 4.750096, 11.032481, 9.80665, -1.37906, -9.653421, -9.500193, -8.121132, -3.217807, -0.459687, 0.612916, -1.685518, -2.911349, -3.217807, -3.064578, -2.298434]","[9.193734, 9.040505, 9.653421, 9.959879, 9.500193, 7.508216, 5.975927, 4.750096, 6.588843, 8.42759, 9.653421, 8.580819, 7.814674, 9.653421, 9.80665, 6.742072, 5.363012, 5.822699, 7.354988, 8.42759, 8.42759, 8.274362]"
4,16,19,"[-2.911349, -2.911349, -3.677494, -3.524265, -2.75812, -0.919373, -1.532289, -0.153229, 2.451663, 3.064578, 2.911349, 3.677494, 7.354988, 8.887277, 9.040505, 7.201759, 5.822699, 5.975927, 5.975927, 5.975927, 6.588843]","[0.459687, 1.225831, 1.37906, -4.443638, -4.29041, -1.072602, 5.975927, 10.113108, 9.653421, 0.153229, -8.42759, -11.492168, -8.580819, -0.919373, 1.838747, 1.37906, -1.532289, -2.75812, -1.685518, -2.145205, -1.991976]","[9.193734, 9.193734, 10.113108, 10.419566, 9.040505, 3.524265, 2.145205, 4.443638, 8.274362, 9.346964, 11.798626, 10.113108, 9.193734, 6.282385, 9.040505, 11.33894, 8.580819, 7.661446, 8.121132, 8.121132, 7.814674]"
4,17,0,"[-0.612916, -0.459687, -0.919373, -0.153229, 0.153229, 0.153229, 0.612916, -0.153229, -0.919373, -1.072602, 0.0, 1.991976, 3.371036, 1.532289, 1.685518, 2.451663, 5.209783, 8.580819, 10.419566, 10.726024, 7.04853, 5.822699, 5.975927, 5.975927, 5.363012, 5.363012, 5.516241, 5.363012, 4.903325]","[1.532289, 1.532289, 1.532289, 1.37906, 2.911349, 5.209783, 2.298434, 0.153229, -4.443638, -9.040505, -9.500193, -9.040505, -5.056554, -1.532289, -1.225831, -1.072602, -0.459687, 0.612916, -0.766145, -7.04853, -7.04853, -2.298434, -1.225831, -0.919373, -0.919373, -0.766145, -1.37906, -1.225831, -1.072602]","[9.959879, 9.959879, 10.113108, 10.113108, 9.653421, 10.879252, 9.500193, 7.967903, 6.588843, 6.129157, 8.887277, 9.80665, 9.500193, 9.80665, 8.580819, 7.661446, 9.500193, 10.572795, 10.266337, 9.193734, 7.661446, 6.895301, 7.814674, 8.42759, 8.580819, 8.42759, 8.580819, 8.274362, 8.580819]"
4,17,1,"[-1.37906, -1.532289, -1.532289, -1.072602, -0.459687, 0.0, 0.459687, -0.459687, -1.225831, -0.766145, 1.072602, 2.145205, 2.451663, 1.991976, 3.064578, 7.354988, 10.879252, 11.492168, 8.274362, 6.435614, 6.282385, 6.435614, 5.66947, 5.209783, 5.056554, 4.137181, 4.750096, 10.879252, 4.443638, 4.29041, 4.750096, 4.29041, 4.137181, 4.750096, 4.903325, 4.596867, 4.596867, 4.596867, 4.137181, 4.443638, 3.983952]","[0.766145, 0.612916, 1.37906, 1.685518, 3.217807, 2.604892, 0.0, -4.137181, -10.879252, -10.113108, -8.274362, -5.516241, -1.225831, 0.459687, 1.532289, 3.064578, -0.919373, -5.516241, -8.274362, -4.596867, -1.532289, -0.766145, -0.612916, -0.612916, -0.612916, -0.766145, -0.612916, -2.298434, -0.919373, -0.766145, -0.919373, -0.766145, -0.459687, -0.306458, -0.153229, -0.153229, -0.612916, -0.766145, -0.766145, -0.766145, -1.072602]","[10.266337, 10.266337, 9.80665, 9.500193, 10.266337, 10.266337, 8.274362, 7.04853, 6.435614, 7.661446, 9.80665, 9.193734, 9.040505, 8.274362, 8.887277, 10.726024, 11.33894, 9.193734, 7.814674, 6.742072, 7.201759, 8.580819, 8.887277, 8.580819, 8.734048, 8.734048, 8.887277, 9.80665, 8.734048, 9.193734, 9.193734, 9.346964, 8.887277, 8.734048, 8.887277, 8.887277, 8.887277, 9.346964, 8.887277, 9.193734, 9.040505]"
4,17,2,"[-1.532289, -0.919373, -1.532289, -1.225831, -0.766145, -0.306458, 0.153229, 0.306458, -0.919373, 0.0, -0.153229, 1.685518, 4.137181, 4.903325, 4.137181, 3.983952, 5.822699, 9.040505, 12.411542, 11.032481, 7.354988, 6.742072, 6.742072, 5.822699, 5.516241, 4.137181, 4.137181, 4.29041, 2.75812]","[2.145205, 1.685518, 1.685518, 1.37906, 2.298434, 5.975927, 5.516241, 2.75812, -1.532289, -5.975927, -9.040505, -9.193734, -8.580819, -5.66947, -0.153229, 2.451663, 3.524265, 2.604892, -3.677494, -8.274362, -4.750096, -1.685518, -1.072602, 0.0, -0.153229, -0.153229, -0.612916, -0.766145, 2.604892]","[9.653421, 9.959879, 9.80665, 10.726024, 10.266337, 8.887277, 9.193734, 9.959879, 6.129157, 5.516241, 8.42759, 9.80665, 11.33894, 10.419566, 9.193734, 9.80665, 9.346964, 8.887277, 9.040505, 8.887277, 6.895301, 7.04853, 8.734048, 8.887277, 8.274362, 8.734048, 8.734048, 8.734048, 9.959879]"
4,17,3,"[-2.298434, -2.298434, -0.919373, -0.459687, -0.459687, 0.612916, 0.0, -1.225831, -1.685518, -0.766145, 0.766145, 3.371036, 3.983952, 4.903325, 5.209783, 5.516241, 7.814674, 11.18571, 13.637373, 9.040505, 7.04853, 6.895301, 6.895301, 6.282385, 5.822699, 5.056554, 5.209783, 4.596867, 4.750096, 4.903325]","[0.766145, 0.612916, 0.766145, 3.371036, 5.975927, 3.983952, -0.306458, -4.29041, -6.435614, -7.04853, -8.42759, -8.42759, -5.209783, -1.37906, 2.451663, 2.604892, 1.685518, 0.0, -3.983952, -5.975927, -3.371036, -1.532289, -0.459687, -0.459687, -1.225831, -0.459687, -0.306458, -1.072602, -0.612916, -1.225831]","[9.959879, 9.80665, 10.572795, 9.500193, 10.113108, 9.80665, 7.967903, 6.282385, 7.04853, 7.814674, 10.113108, 11.645397, 9.193734, 9.193734, 9.653421, 9.193734, 9.653421, 9.346964, 7.967903, 6.742072, 6.129157, 7.201759, 8.580819, 7.967903, 7.967903, 8.274362, 8.42759, 7.967903, 9.959879, 8.580819]"
4,17,4,"[-1.225831, -1.37906, -1.532289, -1.072602, 0.0, 0.766145, 1.532289, 1.37906, 1.225831, 0.153229, 0.0, 3.677494, 5.975927, 6.588843, 5.822699, 6.129157, 7.661446, 10.419566, 8.580819, 8.121132, 6.435614, 6.129157, 6.282385, 5.66947, 7.354988, 5.975927, 7.967903]","[1.991976, 2.298434, 1.838747, 1.838747, 4.903325, 7.508216, 3.371036, 1.225831, -4.443638, -10.726024, -11.18571, -10.726024, -7.661446, -1.532289, 3.064578, 1.685518, 0.459687, -5.056554, -5.975927, -4.29041, -2.451663, -1.072602, -0.919373, -1.532289, -5.209783, -0.919373, -1.37906]","[9.80665, 9.959879, 10.266337, 10.113108, 8.42759, 10.266337, 9.80665, 6.742072, 6.588843, 7.354988, 7.04853, 8.580819, 9.040505, 9.346964, 10.113108, 9.193734, 9.040505, 10.572795, 8.734048, 6.588843, 6.435614, 7.661446, 8.42759, 7.814674, 3.830723, 7.967903, 9.346964]"
4,17,5,"[-1.532289, -1.072602, -1.072602, -1.072602, -1.225831, -0.153229, 0.306458, 0.612916, 0.0, -1.37906, -1.072602, -0.306458, 1.685518, 2.911349, 3.217807, 4.137181, 7.661446, 11.18571, 13.790602, 8.274362, 6.895301, 7.201759, 6.435614, 6.435614, 6.435614, 6.129157, 7.201759]","[2.145205, 1.991976, 1.685518, 2.75812, 2.145205, 3.677494, 5.056554, 2.298434, -0.919373, -5.822699, -10.113108, -8.734048, -4.903325, 0.0, 3.217807, 1.838747, 2.451663, 2.604892, -6.742072, -7.04853, -2.298434, -0.612916, -0.306458, -0.459687, -1.532289, -0.153229, -2.911349]","[9.653421, 9.80665, 9.959879, 10.726024, 9.653421, 8.734048, 9.80665, 10.113108, 7.814674, 6.742072, 10.113108, 10.419566, 8.887277, 10.113108, 9.80665, 7.814674, 7.967903, 9.500193, 9.80665, 8.121132, 7.04853, 7.201759, 7.201759, 6.895301, 7.967903, 7.661446, 7.661446]"
4,17,6,"[-1.991976, -1.838747, -2.298434, -0.612916, -0.766145, 0.919373, 0.306458, -0.153229, -1.838747, -1.225831, 2.298434, 5.975927, 6.435614, 6.129157, 6.742072, 9.80665, 10.572795, 8.580819, 7.201759, 7.04853, 6.129157, 5.209783, 5.056554, 5.516241, 5.056554, 4.750096]","[2.604892, 2.604892, 2.911349, 5.209783, 7.354988, 3.524265, -0.153229, -4.750096, -8.580819, -11.032481, -9.80665, -3.524265, 0.153229, 3.371036, 3.677494, 0.306458, -4.596867, -5.822699, -3.830723, -2.298434, -0.459687, -0.612916, -1.685518, -1.532289, -1.685518, -1.532289]","[9.500193, 9.193734, 9.959879, 9.80665, 9.959879, 9.653421, 7.508216, 5.822699, 6.588843, 8.274362, 9.653421, 11.032481, 8.580819, 8.580819, 8.734048, 11.645397, 8.887277, 7.661446, 6.129157, 6.588843, 8.42759, 8.580819, 8.734048, 8.42759, 8.42759, 8.887277]"
4,17,7,"[-1.225831, -1.37906, -1.072602, -0.612916, -0.766145, 0.919373, 0.612916, -0.306458, -1.991976, -1.37906, 0.459687, 4.443638, 4.750096, 4.29041, 4.29041, 8.42759, 11.032481, 10.266337, 8.121132, 6.282385, 6.129157, 5.516241, 5.516241, 5.363012, 4.596867]","[1.072602, 1.072602, 1.37906, 3.524265, 5.975927, 4.903325, 1.838747, -3.217807, -11.33894, -12.258313, -12.258313, -6.435614, -0.612916, 1.532289, 2.145205, 1.072602, -3.983952, -6.282385, -4.903325, -1.991976, -1.072602, -0.459687, -1.37906, -1.225831, -1.37906]","[10.113108, 9.500193, 9.959879, 9.193734, 10.419566, 10.113108, 7.354988, 4.750096, 4.596867, 5.975927, 9.346964, 9.500193, 8.734048, 8.734048, 7.661446, 10.572795, 10.726024, 9.346964, 7.04853, 6.588843, 7.508216, 8.42759, 8.274362, 7.967903, 9.653421]"
4,17,8,"[-1.225831, -0.766145, -0.612916, -1.225831, -0.919373, 0.0, 1.37906, 2.75812, 2.75812, -1.685518, -1.991976, -1.532289, 0.459687, 3.524265, 3.524265, 4.443638, 5.66947, 8.121132, 10.266337, 10.266337, 8.121132, 7.04853, 6.129157, 5.975927, 5.66947, 5.975927, 6.435614]","[3.217807, 2.911349, 3.524265, 2.911349, 2.604892, 4.750096, 7.814674, 4.29041, -4.29041, -8.274362, -9.653421, -9.346964, -9.500193, -6.588843, -1.685518, 0.153229, 3.217807, 1.225831, -2.298434, -6.895301, -4.596867, -2.145205, -1.685518, -1.072602, -1.532289, -1.685518, -2.451663]","[9.653421, 9.500193, 10.266337, 11.492168, 8.887277, 6.895301, 9.653421, 11.492168, 6.895301, 5.516241, 7.354988, 6.435614, 8.42759, 8.887277, 8.274362, 8.887277, 10.266337, 10.113108, 9.653421, 7.508216, 6.895301, 6.895301, 7.661446, 7.508216, 7.814674, 7.508216, 8.580819]"
4,17,9,"[-2.145205, -1.838747, -2.145205, -2.145205, -1.072602, 0.0, 0.153229, 1.072602, -0.153229, -0.459687, -1.225831, 1.072602, 3.983952, 4.596867, 5.66947, 5.516241, 8.42759, 6.895301, 7.201759, 6.282385, 5.056554, 5.056554, 5.056554, 5.516241, 3.830723, 5.209783, 4.903325]","[2.145205, 2.298434, 2.145205, 1.838747, 2.145205, 6.742072, 8.121132, 3.983952, -0.306458, -7.661446, -11.492168, -11.18571, -7.661446, -1.532289, 2.451663, 1.37906, -0.153229, -4.29041, -7.201759, -4.903325, -1.991976, -1.225831, -1.225831, -1.532289, -6.588843, -1.37906, -1.838747]","[9.500193, 9.346964, 9.959879, 10.266337, 9.040505, 8.42759, 9.80665, 7.967903, 5.056554, 5.516241, 8.580819, 9.040505, 7.814674, 9.500193, 11.18571, 9.80665, 12.258313, 10.726024, 8.887277, 7.201759, 7.354988, 7.967903, 8.580819, 8.580819, 5.056554, 8.734048, 8.887277]"
4,17,10,"[-2.451663, -1.991976, -2.145205, -1.532289, -0.153229, 0.153229, 0.306458, 0.306458, -1.685518, -2.451663, -0.766145, 1.838747, 4.29041, 4.29041, 3.830723, 5.516241, 8.42759, 10.419566, 9.040505, 6.742072, 6.742072, 5.975927, 4.903325, 4.750096, 4.443638, 4.596867, 3.983952]","[3.677494, 3.677494, 4.137181, 4.137181, 6.742072, 7.661446, 1.37906, -1.838747, -9.193734, -9.959879, -9.959879, -9.500193, -5.209783, -0.612916, 1.225831, 1.991976, 0.306458, -4.443638, -7.354988, -4.29041, -2.145205, -1.37906, -0.153229, -0.919373, -1.37906, -1.072602, -1.225831]","[9.040505, 8.887277, 9.500193, 8.121132, 8.887277, 10.419566, 7.201759, 6.742072, 5.975927, 5.975927, 7.201759, 10.572795, 10.419566, 9.040505, 8.274362, 9.040505, 10.726024, 10.572795, 7.508216, 6.282385, 7.967903, 7.661446, 8.42759, 9.040505, 9.346964, 9.193734, 9.040505]"
4,17,11,"[-2.145205, -1.225831, -1.225831, -0.919373, -0.153229, 0.306458, 0.306458, 0.459687, -0.612916, -1.225831, 0.612916, 1.072602, 3.064578, 5.056554, 4.903325, 4.903325, 7.354988, 9.040505, 10.879252, 8.734048, 8.121132, 6.895301, 6.435614, 6.129157, 4.29041, 5.516241, 5.516241, 4.903325]","[3.830723, 3.524265, 4.443638, 5.209783, 5.516241, 4.443638, 2.298434, -0.919373, -7.201759, -9.500193, -10.726024, -9.193734, -8.580819, -6.435614, -1.225831, 0.919373, -0.306458, -1.532289, -5.516241, -5.822699, -3.983952, -1.532289, -0.612916, -1.37906, -0.919373, -2.145205, -1.685518, -2.145205]","[9.346964, 8.887277, 8.887277, 7.967903, 8.887277, 9.346964, 9.193734, 8.42759, 6.895301, 6.282385, 5.822699, 5.975927, 9.040505, 8.121132, 7.354988, 8.121132, 9.653421, 8.580819, 8.274362, 7.04853, 5.975927, 7.201759, 7.967903, 7.814674, 3.983952, 8.121132, 8.734048, 7.967903]"
4,17,12,"[-1.685518, -1.532289, -0.766145, -0.919373, 0.153229, 0.153229, -0.459687, -0.919373, -1.072602, 0.766145, 2.911349, 5.056554, 6.435614, 5.822699, 5.975927, 10.419566, 11.951855, 9.959879, 8.121132, 7.201759, 6.588843, 6.588843, 5.822699, 5.822699, 6.282385, 5.975927]","[2.75812, 2.604892, 4.29041, 6.129157, 4.137181, 1.532289, -1.685518, -6.588843, -10.113108, -10.879252, -10.726024, -4.750096, -0.459687, 2.145205, 2.145205, -1.685518, -4.750096, -5.363012, -3.217807, -1.37906, -0.153229, -0.766145, -0.919373, -1.072602, -0.766145, -1.37906]","[8.887277, 9.500193, 9.193734, 8.734048, 10.113108, 8.580819, 6.435614, 4.29041, 6.435614, 6.588843, 7.967903, 10.113108, 9.500193, 8.887277, 8.121132, 8.42759, 8.580819, 7.04853, 5.822699, 6.435614, 7.354988, 7.967903, 8.274362, 7.814674, 8.734048, 8.42759]"
4,17,13,"[-1.072602, -1.685518, -0.919373, -0.919373, -0.459687, -0.153229, -0.306458, -0.766145, -0.459687, 0.306458, 4.596867, 8.580819, 7.508216, 5.516241, 7.967903, 10.266337, 10.879252, 9.80665, 7.661446, 6.588843, 6.282385, 4.750096, 3.371036, 5.363012, 5.056554]","[3.371036, 2.911349, 3.217807, 6.129157, 4.596867, 3.371036, -1.072602, -6.588843, -11.798626, -11.492168, -10.113108, -5.66947, -0.153229, 2.298434, 0.919373, -3.217807, -4.29041, -5.975927, -3.217807, -0.919373, -0.919373, -1.072602, 6.129157, -1.37906, -1.685518]","[9.500193, 9.500193, 10.113108, 9.500193, 9.193734, 8.42759, 5.822699, 3.677494, 5.056554, 4.750096, 7.508216, 11.33894, 8.734048, 9.193734, 9.80665, 8.42759, 6.742072, 7.04853, 6.282385, 7.04853, 7.354988, 8.580819, -2.604892, 8.887277, 8.734048]"
4,17,14,"[-1.991976, -2.145205, -1.532289, -0.612916, 0.459687, 0.766145, -0.612916, -0.153229, 0.306458, 1.37906, 4.903325, 7.814674, 7.661446, 6.895301, 8.42759, 12.411542, 11.492168, 9.040505, 7.814674, 6.129157, 5.975927, 6.435614, 5.056554, 6.129157, 5.822699]","[2.451663, 2.451663, 3.064578, 5.975927, 5.363012, 3.677494, 0.306458, -5.209783, -12.258313, -13.637373, -11.645397, -5.975927, -1.838747, 1.532289, 1.532289, -1.37906, -4.903325, -6.282385, -4.903325, -1.37906, -0.459687, -1.225831, -1.072602, -0.919373, -1.532289]","[9.80665, 9.193734, 9.500193, 9.040505, 9.959879, 8.734048, 5.975927, 5.056554, 6.435614, 7.508216, 8.121132, 8.42759, 8.580819, 7.814674, 8.121132, 8.734048, 8.121132, 7.661446, 6.742072, 6.282385, 7.354988, 7.354988, 6.435614, 8.42759, 8.42759]"
4,17,15,"[-1.532289, -1.532289, -0.459687, 0.612916, 0.612916, 1.838747, 0.612916, 0.153229, 1.225831, 4.29041, 7.04853, 7.814674, 7.661446, 9.500193, 11.798626, 12.105083, 10.113108, 9.500193, 7.661446, 6.742072, 6.282385, 6.895301, 6.742072, 6.742072]","[3.524265, 3.524265, 4.443638, 8.121132, 7.508216, 1.991976, -2.75812, -8.580819, -14.403518, -13.790602, -8.887277, 0.0, 3.983952, 0.153229, -2.298434, -4.137181, -5.056554, -2.911349, -1.072602, -0.153229, -0.306458, -0.766145, -0.612916, -1.072602]","[9.346964, 8.887277, 9.040505, 9.346964, 8.580819, 6.895301, 4.137181, 1.991976, 5.975927, 7.967903, 10.113108, 8.887277, 7.508216, 7.661446, 9.346964, 6.895301, 6.282385, 5.66947, 5.66947, 6.895301, 6.895301, 7.201759, 8.42759, 8.274362]"
4,17,16,"[-1.991976, -1.991976, -0.612916, -0.153229, 1.225831, 1.37906, 0.919373, 1.072602, 2.75812, 5.516241, 8.121132, 8.580819, 8.121132, 8.887277, 11.645397, 11.951855, 10.113108, 9.653421, 7.354988, 6.588843, 6.435614, 6.435614, 6.588843, 6.435614]","[3.371036, 2.75812, 4.903325, 7.814674, 7.354988, 0.459687, -7.814674, -10.572795, -12.871228, -12.871228, -4.903325, 0.153229, 2.75812, 1.072602, -1.532289, -3.524265, -3.677494, -1.991976, -0.766145, -0.459687, -0.153229, -0.153229, -0.459687, 0.0]","[9.040505, 9.193734, 8.887277, 9.040505, 9.346964, 5.975927, 2.604892, 5.056554, 8.274362, 10.266337, 9.959879, 7.508216, 7.354988, 7.04853, 7.814674, 8.121132, 5.975927, 5.209783, 5.516241, 6.129157, 7.201759, 7.201759, 7.201759, 8.734048]"
4,17,17,"[-1.991976, -1.838747, -1.37906, -0.766145, 0.459687, 1.225831, 0.0, 0.153229, -0.612916, 3.064578, 5.66947, 5.822699, 5.822699, 6.588843, 10.266337, 14.863204, 13.330915, 11.798626, 9.040505, 7.354988, 6.742072, 6.742072, 9.80665, 6.742072, 6.895301]","[2.451663, 2.604892, 2.911349, 5.66947, 6.895301, 2.75812, -3.217807, -8.734048, -10.113108, -14.863204, -12.411542, -3.983952, 0.153229, 0.0, -0.612916, -2.145205, -4.596867, -4.137181, -2.75812, -0.919373, -0.306458, -0.612916, -0.919373, -0.306458, -1.072602]","[9.346964, 9.500193, 9.653421, 8.42759, 10.572795, 9.959879, 4.443638, 2.145205, 5.056554, 7.661446, 7.04853, 8.274362, 8.274362, 8.274362, 6.282385, 4.903325, 5.209783, 5.66947, 4.903325, 4.903325, 5.822699, 7.04853, 7.04853, 6.895301, 8.274362]"
4,17,18,"[-1.991976, -1.685518, -1.685518, -0.459687, -0.306458, -0.306458, -0.153229, -2.604892, -0.612916, 1.991976, 4.443638, 3.677494, 4.750096, 5.975927, 9.80665, 12.105083, 11.18571, 9.959879, 8.121132, 7.201759, 7.201759, 7.04853, 9.040505, 7.354988, 7.354988, 6.895301]","[1.532289, 1.991976, 6.742072, 6.282385, 2.75812, -0.306458, -5.516241, -10.726024, -13.177687, -9.959879, -6.895301, -0.766145, -1.072602, 0.0, -0.459687, -1.37906, -3.371036, -3.830723, -2.298434, -1.225831, -0.612916, -0.766145, -1.685518, -1.072602, -0.459687, -1.072602]","[9.500193, 9.500193, 10.726024, 9.193734, 8.42759, 7.508216, 5.66947, 5.363012, 6.282385, 7.661446, 7.201759, 8.42759, 8.274362, 9.040505, 9.193734, 8.887277, 7.201759, 6.588843, 5.363012, 5.66947, 6.435614, 7.354988, 6.588843, 7.354988, 8.121132, 6.588843]"
4,17,19,"[-1.685518, -1.37906, -1.225831, -1.072602, -0.459687, -0.766145, -0.153229, -0.306458, -1.838747, -0.919373, 0.919373, 3.371036, 5.363012, 5.209783, 6.742072, 8.121132, 8.42759, 9.193734, 10.419566, 8.887277, 7.661446, 7.508216, 7.508216, 6.742072, 7.201759, 7.814674]","[1.838747, 1.838747, 3.217807, 4.903325, 5.516241, 3.217807, -0.766145, -6.895301, -9.653421, -13.024457, -10.419566, -5.363012, -2.298434, 0.766145, -1.838747, -3.371036, -1.225831, -1.685518, -4.29041, -2.75812, -1.37906, -1.532289, -0.919373, -1.838747, -0.919373, -1.532289]","[9.193734, 9.500193, 10.266337, 10.726024, 10.572795, 7.354988, 6.895301, 5.363012, 5.516241, 6.895301, 6.588843, 7.354988, 7.508216, 9.80665, 9.959879, 11.798626, 7.508216, 6.435614, 7.201759, 5.975927, 6.129157, 6.129157, 7.04853, 5.822699, 7.201759, 7.508216]"
