user,gesture,iteration,x,y,z
3,9,19,"[0.767918747753375, 0.8922062360868255, 0.6436312594199248, 1.8243615874652104, 0.8922062360868255, -0.6613865569588113, -2.0285481175042728, -0.28852449751970644, 1.0164937244202754, -0.28852449751970644, -0.7235303011255365, -0.909961533625712, -0.16423700918625617, -0.9721052777924372]","[-0.6475431468439958, -0.7517451913743569, -0.4391383777397795, -0.23073360863556308, -1.2727571141348977, -1.4290603509413133, -1.4811615432173673, 0.7070871722899165, 1.9054139145956666, 0.7591883645659706, 0.7070871722899165, 0.6028847877378083, 1.019694325946241, 0.5507835954617541]","[-0.21885414393364655, -0.21885414393364655, 1.1807317562312611, 2.504664557983101, -1.4293069277703856, -1.8832267525671211, -0.10537412601854611, 0.6133321603830909, -0.2945074892103799, -0.2945074892103799, 0.12158566294798881, 0.19723900822472215, -0.18102771815894544, 0.00810564503288835]"
3,10,0,"[-0.8724327245388777, -0.8724327245388777, -0.4343759661172117, 0.6294767449149608, 1.4430110749029306, -0.8098531292778269, -2.812398952414382, -0.9975919150609789, 0.003681200710142869, 0.37915836387075813, 0.8172155306981126, 0.06626079597119351, 0.6294767449149608, 0.754635935437062, 0.56689714965391, 0.8172155306981126, 0.6920563401760113]","[0.4962929120117923, 0.4962929120117923, 0.6758028774329926, 1.5733535831761563, 1.7528638414764106, -0.04223757000991682, -1.7027065806501076, -2.241237062671817, -0.35638052203536197, 1.2143333594547017, -0.2666253928852348, 0.27190508913647427, -0.35638052203536197, -0.670523181181753, -0.35638052203536197, -0.17687026373510759, -0.3115029574602984]","[-0.06845159887678225, -0.042592053463407005, 0.009126868599301459, 0.08670550483942749, 0.7073340884683084, -1.0252542728795422, -0.7407994420964559, -0.9993947274661669, -2.163073596011887, 1.7934343207739025, 2.4140630731668256, -0.2753279621837848, -0.0943113130541998, 0.06084595942605224, 0.26772232273305446, 0.06084595942605224, 0.009126868599301459]"
3,10,1,"[-0.8362674072012009, -0.8362674072012009, -0.09838431991341991, 0.7976163015321552, 0.11243917361982762, -1.9957978255240427, -1.468738575738075, -0.5200316509484808, 0.21785109237073427, 2.220676516732264, 0.165145132995281, 0.6922047267498144, 0.7449103421567018, 0.6922047267498144, 0.11243917361982762]","[0.45673552310433385, 0.45673552310433385, 0.7187970944250738, 1.5049813197413147, 1.841917381402134, -2.2387532145052087, -1.2279447851997618, -0.06738713089116731, -0.4043234368749758, -1.1156329275281482, 0.45673552310433385, -0.17969923288577017, -0.3294487022119072, -0.17969923288577017, 0.3069862981011861]","[0.009792539297638039, 0.009792539297638039, 0.03427394079840874, -0.11261446820621604, 0.5973458557760818, -0.5532793756800352, -1.4101279488969303, -1.605979001133069, -0.23502131594004244, 3.094447370924455, 0.10771814530072085, -0.25950255767078606, 0.10771814530072085, 0.03427394079840874, 0.18116219003300613]"
3,10,2,"[-1.1989994807066442, -0.835403807550392, 0.558378815251667, 0.4977795363922916, -0.835403807550392, -1.68379331609986, -0.593007087594678, -1.017201644128518, 1.2249704872230087, 0.1947831420954145, 0.6189780941110424, 0.43718025753291617, 1.9521614380537258, 0.6795773729704179]","[0.5589139960001045, 0.646341931455743, 1.4769067477138846, 1.9577601074346844, -1.4082134106109132, -1.8453528026038934, -0.6213625620805908, 0.16548857173494336, -1.1022159218013903, 0.38405812508882764, -0.2279368525302178, -0.09679523463197198, 0.16548857173494336, -0.05308126690415277]","[-0.10317367963094161, -0.07428501539840719, 0.0701581172316493, 0.44571056372198153, -0.1898396723285452, -1.2009423548694043, -2.2409337016427977, 0.12793544569671816, 2.6123590614337564, 0.6479310248171068, -0.10317367963094161, 0.04126945299911488, 0.04126945299911488, -0.07428501539840719]"
3,10,3,"[-0.8720215982168144, -0.8180025299610691, 0.42443533484476886, 0.910606596608325, -0.7639834617053239, -1.4122119282361154, -0.8180025299610691, -1.5202500647476058, 2.0450063249026726, 0.42443533484476886, 0.3704162665890237, 0.586492187073854, 0.47845440310051407, 0.9646256648640701]","[0.5209810117137674, 0.5209810117137674, 1.1099161069972059, 2.4689971870832053, -1.6535484799008635, -1.5629430351413023, -0.47567828933398676, -0.11325680594945166, -0.6568891788531093, 0.29446739981486403, -0.29446739981486403, -0.15855952832923234, -0.203862250709013, 0.20386225070901304]","[0.0017715435179180806, 0.02657363835756597, 0.0017715435179180806, 0.696229713439264, -0.5438742192284712, -0.9407074129369746, -1.63516574472125, -1.1639261046308742, 2.705198424273147, 0.9442506618357406, -0.17184295849668593, 0.07617782803686117, -0.17184295849668593, 0.1753860455325221]"
3,10,4,"[-0.9631353039690861, -0.8641829914225551, 0.3727202696285039, 0.6695768843778073, 0.12533948826217609, -2.4968951797694485, -1.210516085335414, -0.8147068351492894, 0.27376795708197277, 1.164338124220173, 0.6201007281045416, 0.5211484155580105, 0.7685291969243384, 0.9169576657441351, 0.9169576657441351]","[0.6683837051572509, 0.5446088701487948, 1.7204693988407154, 1.8442438299607593, -0.4455890021420298, -2.054661049475135, -1.4976746958254945, -0.38370158463780174, 0.792158540165707, 0.04950993400338247, -0.07426490100507363, -0.2599271535177578, -0.5693638371504859, -0.13615231850930168, -0.19803973601352973]","[-0.0057116353449504055, 0.022846292880904295, -0.06282730542248649, 0.8795837669082007, -0.09138542002251485, -0.8053330665463636, -1.6906282824253411, -1.747744138877051, 0.3655412452169884, 2.7072898687436915, 0.39409917344284306, -0.11994334824836954, 0.07996214933261403, -0.034269377196631784, 0.10852007755846874]"
3,10,5,"[-1.4400591567828775, -1.4400591567828775, -0.3716279919174086, 0.24693726479913716, 0.5281030904039906, -1.8899246979435773, -2.002391174980808, -1.2713594412270315, -1.1026597256711852, 1.5965338882812359, -0.14669540483117063, 0.19070402628052174, 0.584336328922606, 0.4156366133667598, 0.6968028059598369, 0.6405695674412215, 0.7530360444784522, 0.584336328922606, 0.584336328922606, 0.6405695674412215, 0.584336328922606, 0.24693726479913716, 1.3716013011949981]","[0.7626992094534711, 0.6123384240513713, 1.3140217621673325, 1.815224053080494, 2.366546605794355, -2.5452364339235354, -1.2421102812930125, -0.4401864195756513, 1.1636609767652326, -0.7910279250867127, 0.36173744214170994, -0.3900661577749514, -0.3900661577749514, -0.23970537237285133, -0.18958511057215138, -0.18958511057215138, -0.23970537237285133, -0.28982563417355134, -0.23970537237285133, -0.33994589597425134, -0.4401864195756513, -0.3900661577749514, -0.03922465226389004]","[-0.0546940763125963, -0.11605852821892752, -0.14674065405355857, 0.3441731590634705, 0.8044048463458685, -0.20810470548575188, -1.4353889379227212, -2.3865344383221485, -0.8524289475388676, 3.627158620998312, 0.6203120913380819, -0.17742257965112085, 0.16008060429275262, 0.006669975119597024, 0.006669975119597024, -0.024012150715034025, -0.08537620214722734, -0.11605852821892752, -0.08537620214722734, -0.08537620214722734, 0.12939847845812158, -0.0546940763125963, 0.12939847845812158]"
3,10,6,"[-1.091853839325799, -0.9985329480391539, 0.07465669272835229, 0.494600399003799, -0.5319287961203847, -1.5584579912445682, -1.371816208671278, -0.9985329480391539, 2.081054637333397, 0.5879212902904442, 0.494600399003799, 0.6812421815770892, 0.6345817359337667, 0.5879212902904442, 0.9145441052792455]","[0.749601666544621, 0.7942208434064518, 1.552746558864803, 2.1774144525448933, -1.0351642431575265, -0.678211119455651, 0.30341018911908413, -0.5443535888701592, -1.9721663748704312, -0.27663881889194475, -0.008923757720960946, -0.008923757720960946, -0.8566878269029736, -0.1874004651682835, -0.008923757720960946]","[-0.09667573477483082, 0.014873161965814053, 0.042760386150975514, 0.4331811607491557, 0.042760386150975514, -1.240051198378287, -2.1324418263123306, -0.9054046901533908, 2.2737368649875656, 1.6323314367170108, 0.09853483452129778, -0.09667573477483082, -0.1524500011481149, 0.12642205870645892, -0.04090110440747004]"
3,10,7,"[-1.0330561595409002, -0.9333127635579053, -0.13536592116561227, 0.7623239917380094, 0.41322243126919345, -1.7312592804785323, -1.3821577200097162, -0.6340825756089206, 0.014249172808880188, 1.9093723945991183, 0.662580921226681, 0.8620673877210044, 0.16386394131170612, 1.061554179686994]","[0.6510161630553664, 0.7346329554912542, 1.0690998523856958, 1.7380336461745793, 1.2781415606263058, -2.191953142670162, -0.8958936784612297, -0.6032351777847318, -0.05972629980057056, -0.519618385348844, 0.14931568128914902, -0.2687680080411805, -0.9377020746791735, -0.14334309223645839]","[-0.0037337197795603147, -0.056007673007970604, -0.029870781680791263, 0.3621824176528484, -0.056007673007970604, -0.39578691911319985, -0.9969350784902234, -2.016273328528066, -0.21282885039699564, 2.7406381638337622, 0.9371936857026925, -0.029870781680791263, -0.42192381044037935, 0.17922434893664405]"
3,10,8,"[-0.5655340065893735, -0.48979280527199076, 0.22974811294244926, 0.6463244730377062, -0.2625692013198426, -1.0578515680020133, -0.7548867627324823, -0.6412752079067562, 0.7220656743550891, 0.7599362750137804, 0.6084541195293629, 0.8356774763311632, -2.5348040050895846, 1.4416065925695292, 1.0629008331329632]","[-0.04466731638260354, -0.06100903830775408, 0.21680002112177532, 0.34753379652297983, -0.5676020980403763, -0.6166272638158281, -0.6166272638158281, -0.3715015415875847, -0.3061347605359975, -0.3878432635127352, -0.33881820438629856, -0.4041849854378857, 3.5995343266476403, -0.11003420408320576, -0.33881820438629856]","[-0.2711172470828488, -0.2815181724758026, -0.23991453878229613, -0.04229709207279144, -0.2815181724758026, -0.6039467239007531, -0.9263752074473947, -0.6663522083801671, 0.09291487015729923, 0.4465461298828024, -0.1463062102457119, -0.22951361338934234, 3.5564207860267265, -0.08390072576629788, -0.32312187404761783]"
3,10,9,"[-0.8316985339039692, -0.7124791258697214, -0.0766411591718709, 0.4002372510141018, 0.16179791624628523, -1.5867561679857278, -1.4675365006018197, -0.39456001284596587, -0.7919586447759998, 1.950091889606268, 0.4002372510141018, 0.6386763264322579, 0.9168555503280439, 1.3937339605140167]","[0.5527055986394204, 0.5140161865351364, 0.5913950107437045, 1.403872159945554, 1.6360083800772, -2.116862321591832, -1.8847258489661272, -0.14370356674363507, -0.06632474253506683, -0.37583978687528113, 0.2818797139094316, -0.2210821384581447, -0.2984609626667129, 0.12712231798635376]","[-0.05079336440966827, -0.07713072176805032, -0.05079336440966827, 0.31792929484302396, 0.23891722276787752, -0.2878295806351073, -1.4203352595162229, -1.5520218744258047, -0.9462629989476737, 2.7936393395899835, 0.765664198053191, 0.1335679652166777, 0.0018811784247671614, 0.1335679652166777]"
3,10,10,"[-0.9765132620340135, -1.235192051597502, -0.7178341348332278, 0.10993839693469198, 0.5238250004559492, -0.1487403926287964, -1.8042857938019332, -1.1834562261573447, -0.6660983093930706, -0.09700456718863926, 1.9206912744283002, 0.8342396154595947, 0.7307679645792804, 1.1446545681005376, 0.5238250004559492, 1.0411829172202234]","[0.6126632641201046, 0.5239517783890012, 0.6570190069856563, 1.3667106033609309, 1.8102677425428955, -0.18573952851272166, -2.5365927424927524, -0.8510753820224448, -0.09702804278161838, 0.390884839265898, -0.14138378564717005, 0.390884839265898, -0.09702804278161838, -0.18573952851272166, -1.472055492666616, -0.18573952851272166]","[-0.05628820518599991, 0.09381334878009188, 0.0037526123183817253, 0.3940162607943296, 0.6341785512221312, -0.4465518536619476, -0.7767750764694039, -1.5272824544639714, -1.7674447448917725, -0.14634894164770973, 2.9157211919169965, 0.7542597943950041, 0.0037526123183817253, 0.15385397036652834, -0.23640967810941954, 0.0037526123183817253]"
3,10,11,"[-0.5018576390674151, -0.4649563279110116, 0.014760476297643349, 0.49447728050629836, 0.7158851474447193, -1.1291794470770937, -1.166080758233497, -0.2066471498161872, -0.05904214601516363, 1.343206955454398, 1.2694043331415907, 0.9003914624021464, 1.0848980181841639, -2.3838233039210412, 0.08856309861045034]","[0.5126400552947864, 0.4390553238964545, 0.8805634721728534, 1.1749021576525882, 1.5060332088314896, -2.062824102965275, -1.694900686087208, -0.4071686069571773, -0.33358387555884544, -0.4807533383555092, 0.3286782267989566, 0.03433954131922156, -0.4807533383555092, 1.2852792547500864, -0.7015072924369123]","[-0.21617630571335603, -0.25366368403541634, -0.23491993371224318, 0.10246500329486913, -0.08497103204543141, -0.2724073120343035, -0.8534592907026636, -1.3407933740251594, -1.0783827043650243, 0.8334661282786128, 1.264569327604447, -0.06622740404654404, -0.2911508177089049, 2.9140076129122345, -0.42235621370111526]"
3,10,12,"[-0.9091426155705546, -0.7891677124239672, 0.010664453234758562, 0.3705889016819257, -1.2690670640177217, -1.9089329531402595, -0.9891258843349463, -0.5092265327411918, 0.25061399853533817, 2.0102451283741685, 0.6105387079751007, 0.7705049845112887, 0.8504882532756803, 0.7305133501290927, 0.7705049845112887]","[0.6222597654119761, 0.6222597654119761, 2.0754417165470516, 1.740092231924519, -0.3278974116509498, -2.2841037720992743, 0.2869102807894436, -0.3278974116509498, -0.2720057700873776, -0.7750301794006266, 0.17512699766229925, -0.5514639779052384, -0.4396806947780941, -0.3837890532145219, -0.16022248696023322]","[0.09207877790275829, 0.09207877790275829, 0.2935010810914816, 0.3798251935844826, -0.10934352528596505, -0.6272868857245851, -1.4329762862679623, -1.8645957220020652, -0.023019788369931515, 2.8544428661394425, 0.7826697999619296, -0.16689280842230977, -0.0805688837177927, -0.13811816685413741, -0.05179442993810388]"
3,10,13,"[-0.6518323380452116, -0.7462153511888131, -0.41587480518620745, -0.17991758030745872, 1.047060974598852, -0.8877898709042157, -1.4068961352137694, -0.5102578183298091, -0.2271090868792596, 0.3863801905738958, 1.707741758623808, 0.763911935168047, 1.1414439877424536, -1.9260020915430678, 0.6695292300047008, 1.235827000886055]","[0.05404725328770433, 0.1303493604506069, 0.15578339617157438, 0.1812174318925419, 0.7407658857796484, -0.9124454401607034, -0.5818033077623047, -0.4037650577155321, -0.5055012005994021, -0.4800671648784346, -0.35289698627359706, -0.2511610093768164, -0.6581052489381178, 3.5639420249490588, -0.3274629505526296, -0.35289698627359706]","[-0.27591847565373406, -0.24045905643131926, -0.25818870818889056, -0.18726992759769695, -0.16954027584012565, -0.3557021110505313, -0.3822966176137063, -0.6925663622489276, -0.6925663622489276, -0.19613478240330073, 0.6637556130575336, -0.11635114700650347, -0.31137783702251276, 3.7132638727224885, -0.22272934682011178, -0.27591847565373406]"
3,10,14,"[-0.9666836219927329, -0.876056989920755, -0.9666836219927329, 0.030208739353330932, 0.8911614483142742, -0.06041759699580054, -1.646382771086874, -0.7401170418127883, -0.9666836219927329, 0.48334189971322034, 2.1599337058762718, 0.3927152676412424, 1.0271011006993949, 0.12083537142530879, 1.1177277327713728]","[0.6354385275965011, 0.7197885334808829, 0.5089131059061046, 1.0150145174251415, 2.36461818972839, -0.3767642954415727, -1.3467919779161808, 0.4667379653426391, -0.5032897171319692, -0.46111457656850374, -0.9672159880875406, 0.2980374030887771, -0.5032897171319692, -1.8107185241143018, -0.03936344617639778]","[0.11533973249246778, 0.06369519436900499, 0.19280679245964188, 0.19280679245964188, 0.5284972171294092, 0.19280679245964188, -0.6593303616153126, -1.434000455723093, -1.8729802936824256, 0.06369519436900499, 2.8266851461303593, 0.4252078038398442, -0.09123892556534292, -0.6335080082929211, 0.08951737917007652]"
3,10,15,"[-0.7754759712974869, -0.7412637783625303, -0.3649298793529313, 0.28510133986139774, 0.011404019656667866, -1.425507190511816, -1.4597193834467723, -0.8096881642324433, -0.6386271995576612, 2.200983251119271, 0.4561623045361799, 0.4219501116012235, 0.6956474318059532, 0.6272232692109618, 1.516739838969986]","[0.5625364006010394, 0.6368804610489919, 0.6740524912729682, 1.1944606718172848, 1.7892126702182027, -2.002332229305216, -1.7049562301047574, 0.0793002502806989, 0.5625364006010394, -1.2588921100083934, 0.15364431072865153, -0.21807574891975992, -0.4039359000396414, -0.29241980936771256, 0.22798837117660414]","[0.008890633063482806, -0.017781196500450135, 0.06223464032392978, 0.5690023611655932, 0.19559465847504676, -0.20448522191201376, -1.431396692637128, -1.778132565763742, -1.191348834031408, 2.4627135745137116, 1.3691621219397139, 0.06223464032392978, -0.0711253778271875, -0.09779738145741083, 0.06223464032392978]"
3,10,16,"[-0.83852549947316, -0.83852549947316, -0.39929787178278703, 0.23957879603462173, 0.6388766156995878, -1.7569105628793134, -1.4374723592651617, -0.7586658834223459, -0.6388764593461245, 1.956559498770707, 0.6788064237249948, 0.5989468076741805, 0.798595587212111, 0.838525395237518, 0.9183850112883323]","[0.6147754065159308, 0.6561280401700005, 0.8628912084403491, 1.565885440810092, 1.2764172751063252, -2.4453175947621806, -1.659618095084298, -0.21227672681602125, 0.07719143888774561, -0.5844501598279276, 0.32530724081216394, 0.035838805233675906, -0.29498199412416065, -0.21227672681602125, -0.005513558545672625]","[0.054267154820913724, -0.027133524286794622, -0.135667999202237, 0.651206412698099, 0.24420230884406413, -0.4884048655985508, -1.1938785983911786, -1.6822833813529219, -1.329546514956608, 2.2792228281142393, 1.7365506306159015, -8.263680761547635e-08, -0.135667999202237, -0.027133524286794622, 0.054267154820913724]"
3,10,17,"[-0.8723399248826745, -0.7953687136719004, 0.12828531852942582, 0.8595113227038172, -2.1808497619738905, -1.2571957297725638, -0.8338543192772876, -0.33354169757123736, 1.7831653549051436, 0.12828531852942582, 0.4746555178139281, 0.628597940235476, 0.4361699122085411, 1.0134537451253651, 0.8210257170984302]","[0.6024540966436397, 0.7609947300760193, 1.4347919048312945, 2.4653052461432554, -1.9341944862774203, -0.8244108282492697, -0.6262350364587953, -0.031708178419709604, -0.6658701948168901, 0.32500798813697557, -0.26951886990211016, -0.34878918661829994, -0.5469649784087742, -0.22988371154401527, -0.11097849513589933]","[-0.0032998864486623535, -0.0032998864486623535, -0.05279963687306591, 0.6154446517930676, -0.1517986531570492, -1.3150383462863158, -2.0822814897148247, -0.5230452468848009, 2.694425932016014, 0.9371916566180237, 0.12044892428671901, -0.028049842421668147, -0.2260480365112428, 0.16994851318951454, -0.1517986531570492]"
3,10,18,"[-0.9734340028044419, -0.8652746099014798, -0.10815933015917194, 0.07210632467909844, -0.36053101164353657, -1.838708675449712, -1.1536994223534982, -0.9013277408691338, 0.7571153424860981, 0.7571153424860981, 0.288424875195809, 0.5768496876478276, 2.1992396400354055, 0.9013276310675006, 0.6489559495831357]","[0.7091421822670313, 0.8769201581000599, 1.5144768604478058, 2.0849225038564194, -0.2639709097270355, -1.7068625092456877, -0.1297483538685071, 0.239363455752314, -0.6330827193478565, -0.7337496362417528, -0.09619271490387497, -0.1297483538685071, -1.7404181482103196, 0.13869653885841762, -0.1297483538685071]","[-0.04463473637654461, -0.19018332666490625, -0.10285436246714243, 0.45022990067812596, 0.013584509763546953, -1.703887715787602, -1.965875178306653, -1.150803452642334, 0.8577659534855386, 2.022153725916166, 0.7413270812548493, -0.015525208294125308, 1.1197532260293364, 0.10091366393656408, -0.13196408052481468]"
3,10,19,"[-0.9861265438378299, -0.9861265438378299, 0.4482392203366065, 0.7171829656669911, -1.5240137419693944, -1.6584853221053817, -0.9861265438378299, -0.3585914305961375, 1.389541743934543, 0.8068308807771194, 0.8964787958872477, 0.9413024609131069, 0.49306317789167065, 0.8068308807771194]","[0.6097560807497504, 0.5448390529530329, 1.4536768066167867, 1.810720247668636, -1.9220065205115526, -1.727255648951497, -0.07187228745558924, 0.2202541257995425, -0.26662337084574156, 0.6097560807497504, -0.00695547148896857, -0.03941398538732728, -0.7210423535926669, -0.49383275630415585]","[0.10679537023381527, -0.080096527675362, 0.26253878789305324, 0.16909273729751068, -0.3604346794619902, -1.4506377899490226, -1.7621244219855903, -0.5784752609030149, 2.411796731899087, 1.5084855193212319, 0.07564668670196777, 0.10679537023381527, -0.29813731239829494, -0.11124521120720951]"
3,11,0,"[-1.079664310005588, -1.079664310005588, -1.5233619280186033, -1.3902525557451293, -0.7690760642660467, -0.10352949246390868, -0.23663886473738244, -0.10352949246390868, 2.203698468682046, 0.6063868700960539, 0.42890770706475556, 0.695126451611703, 0.695126451611703, 0.828235534319946, 0.828235534319946]","[0.6618273417452543, 0.5877421590764649, 0.2914014284013066, -1.4866419886632019, 0.14323106306372752, 2.217615210803394, 1.1804231369335607, 0.7359125244140439, -1.1903012579880436, -1.7088970531763499, 0.06914636388815835, -0.3753647321245789, -0.6717054627997371, -0.15310918411821026, -0.30127954945578944]","[0.03219507876004036, 0.0037876017975627917, -0.024619875164914446, 0.6003442472249835, 0.28786237142233584, -0.7063989514797668, -1.700659903597267, -1.700659903597267, 2.4752367997869786, 1.4241607083522223, -0.08143464369756759, -0.2518795054724314, -0.08143464369756759, -0.16665707458499965, -0.10984230605234649]"
3,11,1,"[-1.0953755250802333, -1.0953755250802333, -1.3613050138486256, -1.2283402694644292, -0.6521599997168546, -0.20894447435347602, -0.3862308001990708, -0.12030131143067864, 2.051454733924816, 0.7661297392960786, 0.6774865763732812, 0.8547729022188761, 0.9434160651416735, 0.8547729022188761]","[1.7428782446433408, 1.5325307598374378, -0.08013237516415345, -1.6226796818971103, 0.20033093791038417, 1.3922991033001688, 0.6210254499336906, 0.06009928137311531, -1.4123321970912068, -0.7111743719933631, -0.010016546895519014, -0.2904798599700566, -0.7812902002619976, -0.6410585437247287]","[0.12140583407112868, 0.15609323371399847, 0.08671843442825848, 0.19078063335686826, -0.08671856378609091, -0.6764039049624672, -1.3354640454245834, -1.474213643996063, 2.584209850457655, 1.5435883139239701, -0.05203116414322111, -0.4335923338385838, -0.15609313669562486, -0.46827950710524796]"
3,11,2,"[-0.9446325095466617, -1.0734458119470491, -1.2022593945676354, -1.8463270274503685, -0.4293784592845152, -0.6011296225584314, -0.5581917616849026, 0.08587559097763144, 1.8463270461317152, 0.7299432238603645, 0.6870053629868356, 0.8158189456074219, 0.6870053629868356, 1.0734458306283956, 0.7299432238603645]","[1.0486748016717165, 1.229480928547116, 0.0843762449851104, -2.8085202117235655, -0.8196539960674583, 0.6267942322868799, 1.1089435106301828, 0.5665255233284133, -1.0004601229428576, -0.15669859084875562, 0.2049136629020435, -0.21696729980722215, -0.3977730333581926, 0.747331650203813, -0.21696729980722215]","[0.1781038544158395, 0.21470056300393833, 0.1781038544158395, -0.15126628404034734, 0.3244906887682335, -0.9929901038932141, -1.7981172151579818, -1.4321503681136964, 2.3373087057668527, 1.67856795118108, 0.1781038544158395, -0.2610564098046429, -0.29765311839274133, -0.004879688524652845, -0.15126628404034734]"
3,11,3,"[-0.9743893889283768, -1.189215544967078, -1.135509005957403, -1.7799871235749787, -0.7058570443785284, 0.09974069026807356, -0.00767238775127712, -0.061378926760952496, 0.5293926518469481, 1.8183488870820999, 0.5830991908566234, 0.7979253468953247, 0.8516318859050003, 1.173870769464524]","[0.8803008216071985, 1.0067026249359756, 1.0067026249359756, -1.647742256818808, -2.279752923309862, 1.1331048407265447, 0.8170997137119138, 0.37469195844492204, 0.058686831430291096, -0.6365249429560472, 0.4378930663402066, -0.6997260508513318, -0.2573187080461316, -0.1941176001508471]","[-0.09153582921796427, -0.02581790245736999, -0.09153582921796427, -0.5844216738097332, 0.828517504316576, 0.2699135185200109, -1.373038939378883, -1.373038939378883, -0.4201265352419448, 2.8329197388418486, 0.795658433714178, -0.48584446200253906, -0.15725418486696227, -0.12439489982036225]"
3,11,4,"[-1.1188242150659247, -1.1188242150659247, -1.162189521777426, -2.1595910101223814, -0.685171430960699, 0.5724216146434765, 0.26886475067275495, -0.3816145669899773, 1.092805012171705, 1.4397274658637151, 0.4856912842302613, 0.6591522280664791, 0.7458828414894818, 0.8326134549124844, 0.5290563079319753]","[0.8127355426165723, 0.8655106151262641, 0.8127355426165723, -1.9315665057893585, -1.7732412882602824, 1.340486267713492, 1.5515862133326495, 0.5488605244877228, -0.8232906719250477, 0.23221008942957094, 0.07388521632010557, -0.3483153637574304, -0.4010904362671224, -0.6649654543959718, -0.29554029124773834]","[-0.019089069849392404, -0.047722655936687265, -0.13362341419857218, 0.03817810232519765, 1.126253626170684, -0.21952398559252664, -1.4507674398744876, -1.5080346120490775, 0.0668116884124925, 2.958802014549978, 0.38178094850480654, -0.4199589013356609, -0.2767911577671164, -0.2767911577671164, -0.21952398559252664]"
3,11,5,"[-1.0170802793196168, -1.0631616156708374, -2.491682441088508, -0.4180232074888331, -0.23369816281903544, 0.3653589090117483, -0.18761682646781475, 1.2409036982147708, 1.102659989896194, 0.5957655907678516, 0.6418469271190722, -0.27977949917025613, 1.102659989896194, 0.6418469271190722]","[1.3110776395931631, 1.3110776395931631, -1.7282385678349432, -1.7878330337785688, 1.787832978217969, 0.4767555053066048, -0.17878323114907727, -0.05959429926182637, 0.23837764153210292, 0.23837764153210292, -0.5363500268108301, -0.6555389586980811, -0.17878323114907727, -0.23837769709270276]","[-0.1607158087385697, -0.12946547860408028, 0.6830424930568303, 0.5892915026533616, -0.2232166729528211, -1.723231499681956, -1.598230179143998, 1.1517972411289006, 2.4018096307273913, 0.24553827906452147, -0.4107184498144859, -0.37946791573472394, -0.1919663428183317, -0.25446679914203835]"
3,11,6,"[-1.1300198108696593, -1.1812181540551676, -1.846796281337188, -1.1300198108696593, -0.6180367131441646, -0.05485527223316167, -0.36204533134621325, 1.020309266403336, 1.429895677757813, 0.7131192072902843, 0.7643175504757928, 0.8155158936613015, 0.9179125800323188, 0.6619211982343671]","[0.9038814126567132, 1.2066170219941492, -1.1547195454136459, -2.9105848941465693, 0.9644285345242003, 0.6616933203281663, 0.41950483285821744, 0.29841058912324303, 0.17731634538826863, 0.17731634538826863, 0.05622249679469612, -0.18596599067525268, -0.30706023441022706, -0.30706023441022706]","[-0.025006332164744405, 0.0800199887589233, -0.3400848379886464, 0.8152037782774954, -0.2700675191797517, -1.5653914584843343, -1.775443871858119, 0.25506362849148534, 2.56564154644442, 0.8852213255599406, -0.09502365097363913, -0.1300326530884121, -0.20004997189730683, -0.20004997189730683]"
3,11,7,"[-1.003958603691503, -1.003958603691503, -1.0457902356870468, -2.258906744555569, -0.8366320757093273, 0.5019793291458265, 1.8200050083144797e-08, 1.8200050083144797e-08, 0.3764844331591949, 1.7569274700098927, 0.5019793291458265, 0.7111372161227956, 0.6693055841272517, 1.003958640091603, 0.6274742251324582]","[0.7733002023345193, 0.9422251215510729, 0.8296085087400373, -1.422722277568152, -2.2673465061727884, 0.660683589523484, 1.6742327373446733, 0.4917590377850609, 0.37914242497402545, -0.9722561938021405, 0.5480673441905787, -0.12763196519750414, -0.40917349722509294, -0.5780984164416462, -0.5217901100361284]","[0.12454701583515068, 0.010167103333481625, -0.14233944666874362, -0.5998585990328384, 0.5820661681992456, 0.5820661681992456, -1.0573780002182236, -1.6674039514058339, -0.9429983365378449, 2.640903349122834, 1.3445986693890812, 0.08642037833459447, -0.2567191103491221, -0.48547893535245973, -0.21859247284856587]"
3,11,8,"[-1.2301754194498575, -1.2718220064863701, -2.229692964739936, -0.27230446119629137, 0.019221648059297984, 0.1025145503392097, -0.23065787415977862, 1.3519113460552514, 0.810506258166813, 0.7688596711303003, 0.9770926063128641, 0.5606267359477363, 0.6439199100207618]","[0.6606350148672041, 0.6606350148672041, -2.241603234904575, -0.8793280039666346, 2.200598420242699, 0.7198644063463892, 0.30525905253375113, -0.5831814331123663, 0.18680026957538126, 0.12757087809619633, -0.2278050842372568, -0.4647226501539965, -0.4647226501539965]","[-0.17759555789911474, -0.1134636310161841, 0.6561165618331563, 0.3675238325639844, -0.43412221909304166, -1.5243607907516803, -1.556426440291807, 1.5218941218379944, 2.1952769475318368, -0.017266263860685596, -0.2417270662469272, -0.46618807790072736, -0.20966141670680044]"
